account_id,customer_id,created_at,status,account_branch,account_check_digit,account_number
1043989959424879872,547320441328464320,2019-08-29T16:24:48.860Z,active,2520,2,80855
3336184589562769408,3090052161332062720,2019-03-30T04:42:57.520Z,active,535,8,3173
320154701698458368,1960807062008269312,2019-12-15T13:48:06.530Z,active,8358,9,47899
2292594730246765824,2445399176283884544,2019-01-06T13:34:26.200Z,active,3949,4,18737
845725533712694016,2020832558127796736,2019-09-27T03:56:45.050Z,active,3103,1,81965
3363053841655129088,1245333134417866752,2019-05-25T17:09:04.680Z,active,4471,9,83639
2092502286399757824,2541781384564858880,2019-01-15T13:12:48.200Z,active,2302,0,39397
323381413899802880,941706180614727680,2019-11-20T03:53:13.530Z,active,5066,1,46243
840320131514316288,919077007105985920,2019-06-30T04:43:09.830Z,active,4500,6,50622
1265648901804451072,2870165397780492800,2019-10-24T19:03:55.880Z,active,3321,9,42578
2487467222957680640,1704184193308016896,2019-05-14T12:07:12.960Z,active,881,3,71189
3360554586803883008,990464740786221952,2019-11-02T19:32:03.240Z,active,8572,9,47763
2318900712621327872,844707484395144576,2019-04-01T05:15:20.200Z,active,6318,7,61092
1361263586584360960,973476291339543296,2019-03-20T21:17:06.400Z,active,3838,2,27758
311349369727500416,3168246810788059136,2019-02-18T08:21:34.730Z,active,8422,6,39162
2419552222265677824,1315686364912300032,2019-03-19T16:35:47.110Z,active,8446,1,79475
2061498143081993728,262127746068375136,2019-09-11T17:12:21.110Z,active,1347,3,37439
2028908029051604992,3332741894426068480,2019-03-28T02:30:56.900Z,active,9868,6,39951
3178847024647215104,1872125630860404224,2019-09-14T20:12:01.480Z,active,3252,2,76173
2659530639821317120,22408013296146324,2019-02-24T01:59:53.540Z,active,5660,3,23077
846191883387294592,1789015947115703552,2019-08-31T20:40:43.830Z,active,8708,6,70503
3337459096998124032,2741682747449884160,2019-01-27T04:40:00.410Z,active,3650,8,82916
3229459163968295424,1325728627865238784,2019-10-10T17:42:43.240Z,active,2056,8,82565
948531051514719360,2006272117026140416,2019-03-20T11:19:28.920Z,active,1694,6,93084
2679135597553206272,3133640469782786560,2019-08-11T00:25:21.110Z,active,9231,4,29014
591589154709053952,2936488848902884352,2019-11-11T23:41:39.700Z,active,6704,1,93425
2041853200918799104,2310316667977143296,2019-05-02T03:27:56.810Z,active,5117,7,89001
498707011599497856,749310027907065984,2019-02-21T06:54:59.890Z,active,9880,2,39385
1235094068106811392,1213192423532871424,2019-06-12T21:57:43.220Z,active,9139,1,22696
1646149824927976448,1545625188208726528,2019-12-17T10:19:10.350Z,active,9867,8,90304
1765647532023913984,3226400526666495488,2019-01-29T23:08:32.230Z,active,7894,6,45351
2631584320447677440,2072539885035749632,2019-10-21T16:01:51.990Z,active,7399,2,38998
1410599324640218368,2406742767035390464,2019-09-19T09:19:34.460Z,active,9994,1,85680
316229134888692544,444115218143150272,2019-01-27T19:37:58.630Z,active,7711,1,75547
175193282892667648,1453987256727249920,2019-05-09T23:44:38.450Z,active,7106,2,13932
1785774536660404736,2725134734042276864,2019-02-10T01:01:25.920Z,active,4838,2,55359
2017700132356135168,3012099625359266304,2019-10-09T21:19:52.730Z,active,9032,2,83639
3245046693249771520,1977962826267154944,2019-08-19T13:17:57.850Z,active,6587,9,24909
366811203511484608,2935173239639144960,2019-03-16T15:14:43.080Z,active,7001,2,29352
2990852049538244096,1709788788734137344,2019-04-18T23:25:33.360Z,active,9525,9,72301
1140859530758375680,2554151761998353408,2019-12-30T11:24:25.400Z,active,1831,0,37486
691823551238027904,1813317926138007296,2019-07-15T02:54:47.980Z,active,8975,2,52356
1061715139067239936,1021662845525875328,2019-07-24T06:17:07.870Z,active,3692,2,11492
1181475318149096192,1829926346846923776,2019-11-13T05:12:55.550Z,active,1648,7,15138
80440177658222192,711486743287209600,2019-05-29T01:33:31.210Z,active,1998,8,77968
1897396107800082432,757059850389467264,2019-06-20T00:17:15.580Z,active,783,6,81583
656405596143303040,601053310692591104,2019-01-20T03:09:57.530Z,active,8112,7,46682
1276495318521736960,1427112221283409920,2019-08-29T19:04:59.890Z,active,3750,8,36059
1327575133606343936,496549160947086144,2019-06-29T09:28:27.720Z,active,3765,1,69573
3043815811744217088,513824140593135616,2019-01-29T01:34:15.090Z,active,5794,6,70729
703026034448604416,1376959749109842176,2019-05-25T01:14:29.030Z,active,6687,1,74446
2242399703599138048,1573855187344112384,2019-10-31T03:30:51.020Z,active,748,4,46016
340126008310351488,1890801026574698496,2019-03-03T17:37:49.030Z,active,9777,5,63412
3009167590130823168,1806034520024794624,2019-08-09T15:31:45.010Z,active,1500,9,27691
1570241880615277056,236654416319765216,2019-06-30T00:26:49.230Z,active,2387,2,78450
1159551567029026304,44966910774687072,2019-05-26T19:37:36.710Z,active,755,1,36722
3102990291578779136,1507702590799373312,2019-12-05T12:20:09.180Z,active,8289,1,28442
247224003417008416,2813116609610262016,2019-04-17T11:32:12.430Z,active,4593,4,20959
1322674422364130048,1757971697476120320,2019-11-11T23:36:57.870Z,active,8639,5,30706
2735994828598838272,1784386780930060544,2019-06-27T22:04:32.690Z,active,2986,8,75161
2892979135826657280,5035946757837746,2019-11-29T17:16:00.760Z,active,3711,2,358
1131994813904811648,2744959284511463936,2019-02-05T15:16:58.980Z,active,8485,7,98889
1901228823300455680,2885039158758736384,2019-07-12T17:33:44.680Z,active,2963,5,1394
525135461365961280,360436698464290560,2019-10-08T02:47:25.050Z,active,3443,4,3863
2322156052298268672,1063299976369439744,2019-10-17T15:24:21.570Z,active,813,2,21162
2004553981532849408,131430730442794848,2019-08-23T02:33:14.250Z,active,9870,9,71481
853048388439420288,1919082391115239680,2019-06-20T00:36:23.970Z,active,910,7,89900
808651712361454720,2361135177679768576,2019-03-01T05:32:00.870Z,active,8045,9,76094
2512523023886599680,566609908483374656,2019-06-13T23:38:16.910Z,active,2247,0,51362
504066436234799168,2726106171462322176,2019-08-28T02:55:54.640Z,active,6675,3,25986
2091110936989152768,137460405192552368,2019-02-14T17:56:01.890Z,active,902,9,38015
2428028740350766080,2312845419072111616,2019-02-09T07:47:32.700Z,active,4382,6,89344
514922477860514304,2703463097905651712,2019-06-25T09:28:17.170Z,active,5605,0,15261
2770562231362653184,2667066982082603008,2019-01-10T05:00:33.070Z,active,3429,0,2641
1009683356835193984,2371920036093091328,2019-04-23T22:33:05.410Z,active,374,9,50194
1401584755745057792,640697621151532800,2019-06-17T11:56:51.830Z,active,6354,8,89902
2882344179826626048,2103534323210841856,2019-11-18T08:04:40.740Z,active,9449,6,7112
3013811038938509312,1044548681034908288,2019-12-23T09:34:44.680Z,active,4670,5,75404
1413750164460007936,2302780723022351360,2019-03-12T20:16:23.130Z,active,3056,8,58318
621691649576356352,2848309793966989824,2019-01-01T06:37:40.080Z,active,9408,0,30347
2766736107452577792,2444701846784599040,2019-06-07T08:54:39.960Z,active,3733,3,23668
407330868980180416,773963069426825600,2019-11-25T16:33:25.570Z,active,2387,0,619
621851600382652288,3301752394239243264,2019-09-17T00:44:56.120Z,active,4855,2,42731
638810770999674368,526127548702918592,2019-06-26T06:18:15.990Z,active,5746,9,91255
1644645675533880320,3187196307565529088,2019-08-03T17:31:22.060Z,active,9166,5,96195
3120310918772084224,1674753044943113216,2019-10-29T04:13:21.810Z,active,2490,1,75775
2572645138169593,1289634411045684992,2019-06-06T17:14:22.910Z,active,2667,3,99944
1797522174506398464,2519471025762890240,2019-12-13T01:35:11.260Z,active,2187,2,24859
1903143830159793152,183097894735514720,2019-12-06T15:45:45.770Z,active,9140,9,15051
794285174314797824,1479612898301037312,2019-05-31T14:06:12.840Z,active,4466,2,73703
2194399052145590272,2509999707454934016,2019-05-25T21:49:22.430Z,active,7749,4,54050
1528359819346983680,2174267606582457344,2019-10-24T12:41:03.580Z,active,753,0,97485
2396269390305317888,808524834439345152,2019-08-24T09:49:45.270Z,active,1009,2,91433
1639062140018044928,2397671593611146752,2019-02-18T15:23:58.400Z,active,9618,1,7201
2928197555629094912,866552612753011968,2019-04-27T08:33:42.210Z,active,1948,3,31036
121447147964535328,1333248556838732544,2019-11-13T13:51:59.590Z,active,8204,4,99878
1871428608219036928,1690508850982624768,2019-07-18T03:06:06.520Z,active,1332,1,82544
461730093534546112,3369832272255254528,2019-07-01T23:59:04.390Z,active,7240,7,23762
3222408001963762688,933133864904856064,2019-06-18T06:29:10.390Z,active,6568,5,97190
207214958808762976,523231354717706240,2019-01-24T15:19:18.630Z,active,2301,3,62432
240344571053975936,2799693477021418496,2019-05-10T18:57:39.280Z,active,7915,5,15319
3013687055445286912,2120574967014502400,2019-01-17T16:55:55.860Z,active,6800,8,74762
2980524244762993152,2286011994669678080,2019-12-16T04:53:14.490Z,active,2679,1,78592
1454378402674204928,1847020765973996544,2019-05-28T23:20:55.340Z,active,6051,4,26866
320049611818291136,1783198550956589312,2019-02-23T00:25:02.530Z,active,9982,5,31880
1249309424932532224,1025211424117678464,2019-05-03T06:36:12.960Z,active,7895,2,82368
1934557604844513536,3098058547525652480,2019-09-24T23:57:49.220Z,active,2637,0,8281
1688707624930443520,54012186478486336,2019-04-17T17:50:04.360Z,active,5461,0,5883
1466224360583417600,951101799557128960,2019-08-12T22:16:15.820Z,active,4133,3,32948
1304908104716074240,2094773773835036672,2019-06-30T23:53:53.360Z,active,8216,1,59709
32538827994227980,610218552688944512,2019-10-10T06:13:36.760Z,active,5513,2,31657
172778847932175200,1499773440410987776,2019-11-03T08:42:24.830Z,active,8742,3,22613
463042216825710528,106726966607384128,2019-03-09T07:10:29.980Z,active,7844,1,50431
2938155053469195264,614683122632552832,2019-04-18T22:51:24.080Z,active,655,7,37775
3115732773203848192,279677376485914944,2019-10-15T04:15:53.920Z,active,6192,7,13552
256138946050576608,294337285184020288,2019-03-13T17:58:56.890Z,active,9672,1,62476
860683428027023360,2575764292123150336,2019-08-08T11:27:40.270Z,active,8665,3,48796
1526556092256880896,2316092452261634560,2019-11-08T10:07:19.100Z,active,5533,8,23872
1739325909551416320,78187877269024608,2019-10-05T12:00:43.690Z,active,7908,3,26355
3178196455241484800,380059921800922368,2019-05-09T01:27:02.360Z,active,6255,6,200
2194694022297316608,2258628126504032256,2019-10-16T08:01:42.390Z,active,5344,0,4410
559458500844138304,2494188527274630656,2019-03-22T15:01:21.500Z,active,5166,8,87755
2382280971780218368,2682952496419096064,2019-07-24T12:24:19.590Z,active,5158,3,73772
2104416999779767296,2166853414695861760,2019-10-04T03:34:50.940Z,active,8745,5,69774
1214741863808634112,253831054238076448,2019-06-24T20:56:33.070Z,active,6213,9,18322
2113067334628205824,510323408089344704,2019-09-06T02:29:38.670Z,active,9109,1,65226
91451543311096832,145894634911303872,2019-10-22T10:49:27.540Z,active,2628,0,71280
3064347252527932928,2138381089658480640,2019-02-16T07:55:07.350Z,active,4059,4,70244
264228822322236320,1000290235096183296,2019-03-28T21:30:39.180Z,active,6627,7,99772
883313527838132864,941419736880404480,2019-10-30T00:31:48.630Z,active,8814,1,19232
3169944930978841088,2349571016130229760,2019-06-27T08:03:53.540Z,active,5622,3,5717
456340759779260928,1927118902999134208,2019-10-19T20:00:04.560Z,active,3332,5,62214
3185395637586934784,2088332461434162944,2019-04-27T22:13:07.580Z,active,1545,3,80740
2508177670293161472,2733882090366451200,2019-04-24T12:05:31.410Z,active,1737,7,96473
1714206643651421952,712959672225231232,2019-01-12T02:23:24.220Z,active,9505,7,34332
2026037209247281152,198938010568597280,2019-11-29T07:06:28.360Z,active,9877,1,21157
2440123256273428480,197400475959904320,2019-08-28T22:23:45.630Z,active,6859,9,93371
3032319579042147328,2395053194102489600,2019-02-28T02:51:04.930Z,active,3613,1,50949
2491519743964167680,1663530266034021120,2019-03-31T08:20:18.690Z,active,3641,8,8134
1017181895242115584,1337072453032536576,2019-11-06T09:02:00.080Z,active,959,1,62310
779152819793169536,1812762624910682624,2019-05-11T15:37:29.390Z,active,7427,1,72232
2924087686554192896,2065790632622362880,2019-04-28T21:00:29.730Z,active,4244,3,28271
181441195457892448,3394701126074106880,2019-10-24T12:30:34.660Z,active,8150,1,67102
495018283064913280,117251725748245248,2019-11-01T00:44:59.800Z,active,4749,1,54575
844569314120436224,1445470879134721792,2019-09-24T05:41:32.660Z,active,7475,9,34443
132231690586607808,1131003481920834304,2019-12-22T18:44:18.820Z,active,21,8,75943
450288796914077952,1655579734513859328,2019-10-06T08:40:46.160Z,active,8892,9,99874
997654233832081920,1308112371360320000,2019-08-29T16:52:41.910Z,active,8402,4,70225
57013995831411376,2275449098046892800,2019-05-10T04:10:56.270Z,active,7153,6,83811
2666609718618712064,3260855529679036416,2019-06-13T12:19:46.090Z,active,1144,1,85001
1125986684503965824,746061326128156416,2019-11-03T04:17:35.800Z,active,8384,0,61885
3255420672142633472,2847275986073221120,2019-09-12T10:19:08.820Z,active,6231,8,77774
1780566198283901184,411014125137764160,2019-03-20T14:04:54.210Z,active,2759,7,30832
2021661465773919488,3128068256548346368,2019-10-01T22:33:30.650Z,active,3558,4,68791
642986765029162752,3384169953523769856,2019-10-15T08:38:18.330Z,active,7423,2,4354
2805254131243019776,1631615009817934080,2019-11-13T21:26:32.590Z,active,9545,5,13521
858708002023436288,444208881199833024,2019-05-10T01:15:38.660Z,active,4574,8,52882
1665798942371608320,1901198301316046080,2019-06-30T09:53:40.900Z,active,6981,3,71581
1993441619698147072,2205734422182927616,2019-02-05T17:10:09.100Z,active,7855,4,1975
2662944240587158528,1951244340281516288,2019-02-20T10:55:23.450Z,active,1731,3,30870
2283519560534227200,1103449641449870336,2019-07-23T11:57:42.710Z,active,7343,7,9789
1854197243746714624,2919528262574332416,2019-08-12T01:29:39.700Z,active,8979,8,79856
2017133506555908608,269959487713365024,2019-09-28T07:22:39.190Z,active,3039,7,24720
2672396808312370688,1136725401452194560,2019-05-25T18:39:52.100Z,active,3258,2,74171
101524635478686544,360459872828110656,2019-11-02T04:43:06.020Z,active,2297,6,61118
979126800254947072,587476551209848576,2019-06-05T13:33:43.960Z,active,2691,3,11251
508472104884324224,1475507705096775168,2019-01-26T23:08:47.780Z,active,2979,9,45808
2753892785740466688,2836258828033778176,2019-01-24T08:21:12.900Z,active,3907,6,37373
1449375066214038016,1346795729530393600,2019-02-22T10:33:55.020Z,active,186,4,75844
1463657070501962240,245815199348350368,2019-03-28T07:46:12.370Z,active,6458,9,27584
392623054795947136,1504825935108271616,2019-11-07T05:46:15.130Z,active,6598,3,48908
1194200142771996160,832731385917371264,2019-08-21T18:19:57.380Z,active,9151,0,22686
1391362718805854976,1959472403260801024,2019-03-20T19:25:22.800Z,active,6753,9,69537
931982956664958976,1242095874852189440,2019-02-01T04:46:59.760Z,active,7544,8,80524
2940293047534737408,1918999276383369728,2019-05-10T11:02:17.800Z,active,6984,0,79363
835023530806342784,679127980558466432,2019-12-20T08:46:43.850Z,active,1591,4,7071
1323760126522413056,739686623045277440,2019-02-09T12:17:50.430Z,active,7534,5,31176
3393302718320484864,2333323881364787200,2019-11-13T05:48:01.840Z,active,7422,9,90749
3118350622467018240,3392692191954663936,2019-12-10T23:31:10.230Z,active,2904,9,45471
1802402867300889088,3158539252407541760,2019-12-23T19:26:54.200Z,active,7812,6,22059
1376020672576190720,455668425180383488,2019-11-29T00:50:55.420Z,active,7310,2,23614
1614234752539722752,213421725314053408,2019-03-01T14:47:55.710Z,active,1492,4,20474
1026510386897346688,2881973234159097856,2019-08-03T04:39:21.290Z,active,3304,3,30303
896503709386724992,2758844641810360832,2019-12-15T05:42:51.020Z,active,7216,4,20888
3087514978465600000,89629294210651920,2019-08-04T16:38:29.490Z,active,6523,3,57991
22831044469048256,29521087322579696,2019-02-09T07:36:59.670Z,active,3790,2,9696
1901534349752326400,3323569578018829312,2019-04-11T12:40:59.300Z,active,5001,4,2431
923895908485622016,635597995431340672,2019-05-16T15:11:56.540Z,active,1295,8,35571
433298978759811904,23507933750788148,2019-05-12T05:58:12.810Z,active,6068,3,26031
1982323845610591488,1910860280118635520,2019-09-22T07:36:25.900Z,active,8501,0,93631
555210813361430656,2907714105114901504,2019-12-05T01:23:07.700Z,active,5937,9,66569
3363702457803075584,248327811561328992,2019-04-28T20:48:13.390Z,active,5641,8,20097
1204971991386701056,2561896911693842432,2019-08-30T19:29:29.430Z,active,9023,4,6967
3211221895214389248,2027503168884352000,2019-11-08T09:52:20.740Z,active,5778,2,76679
1855380598121641728,878952804245969536,2019-10-01T06:19:55.170Z,active,2103,7,29948
3044971526824058368,1012570483135300352,2019-08-15T03:27:17.210Z,active,8504,9,22510
2079505429345530624,2873621571191093760,2019-06-05T18:02:23.160Z,active,3645,0,7740
2046298759168853760,2897760165810391552,2019-09-24T16:13:09.010Z,active,8481,0,36560
3269715700421783040,2388300888235635200,2019-11-18T11:32:26.700Z,active,8179,1,74407
3278762802776664576,214807238233563008,2019-08-01T21:46:29.790Z,active,6089,3,17552
89493970930208624,1694334323935131904,2019-02-27T07:17:58.220Z,active,7689,1,36438
1522670673066590208,2672943616344250880,2019-04-28T20:53:18.890Z,active,5192,0,14767
553877761827634368,216069412610375168,2019-12-02T08:27:26.040Z,active,8521,7,64583
3009715686013257728,184557842857525152,2019-06-06T09:48:42.120Z,active,2159,2,60096
840949922531156224,1011160898606957568,2019-06-22T00:40:29.600Z,active,7361,7,60662
3298364747192051200,954951645623662464,2019-05-19T17:34:57.830Z,active,5473,0,38003
114244083384430656,2894680173039421440,2019-08-06T16:33:58.060Z,active,9459,7,4541
1799533662009272064,1333455946811123968,2019-02-20T09:47:49.130Z,active,8411,2,21022
3015346299882187264,849286295401969792,2019-02-25T03:21:44.570Z,active,3119,6,67451
1750848909052664064,418096383487786624,2019-06-10T05:03:38.610Z,active,275,7,41241
51862026824646624,1675817472607831552,2019-09-10T19:35:23.000Z,active,1225,9,77708
1742057619137907200,815133021713040384,2019-02-14T03:52:00.570Z,active,7517,4,57153
3390160534766221824,862248955485945600,2019-04-25T13:49:47.500Z,active,298,0,15580
2311412135521568768,1301651775035405568,2019-07-07T10:38:48.610Z,active,5926,9,79105
674566305036026112,1377489630655829760,2019-12-19T11:49:43.830Z,active,7131,8,78622
3395638773080093184,1655519975382721280,2019-07-03T12:42:11.590Z,active,7581,6,64654
1594046871995956480,2741417721492211200,2019-02-01T21:55:20.540Z,active,1781,4,40976
522127749674748928,2831322602140901376,2019-12-10T01:07:18.630Z,active,9414,7,18407
2613546309764546560,169462244103982304,2019-06-22T20:10:22.390Z,active,2873,8,93405
2290164923911536384,1331031226826633472,2019-05-11T05:12:10.090Z,active,8999,4,93858
599737300903096320,2284773840955582464,2019-12-29T09:35:48.410Z,active,6146,2,67517
3363882730729298944,943211347673475840,2019-10-11T11:26:45.510Z,active,1663,0,56673
3244685360671342592,1946928361687250944,2019-11-29T07:27:22.100Z,active,697,5,13477
313105817823153472,2734138416602441728,2019-05-13T01:22:54.250Z,active,8839,8,19731
2391238189739306496,1080277991137404672,2019-04-20T10:22:05.280Z,active,6005,9,2965
1744647349297827072,202190191370365504,2019-10-30T21:52:42.670Z,active,8395,9,17431
1323415085978317568,1547745701381461760,2019-11-07T11:11:46.360Z,active,4407,7,22508
2058896826933046784,3153672658874776064,2019-09-01T13:05:25.370Z,active,1266,3,67606
367906725705329152,1875686086435155200,2019-02-19T20:23:34.550Z,active,5237,9,77999
1131782977201411584,1672088151871095296,2019-03-01T07:44:55.200Z,active,8022,4,7899
56323229787951792,2047846374229461504,2019-05-08T10:05:34.080Z,active,3982,8,86132
1987250928101839872,2355459846518487040,2019-02-08T08:53:05.680Z,active,1886,8,90160
337901585520676672,2420697757840714752,2019-05-13T03:31:39.650Z,active,5440,6,83502
851382960571063552,50999606079172288,2019-09-24T01:32:55.420Z,active,1723,0,73603
765555790911549440,2036355336890477824,2019-02-26T01:36:17.650Z,active,5324,0,52067
1815265566417423104,773977058847810304,2019-09-09T17:31:12.580Z,active,9467,4,24238
139659264818790800,468201049489219200,2019-09-18T04:05:49.270Z,active,1633,1,48676
2033994664562516736,3079676119161768960,2019-11-23T10:43:09.630Z,active,2920,1,17681
348683043896683520,264814266715469408,2019-06-03T00:48:26.160Z,active,2564,8,56731
1138343552593731712,425841634293515776,2019-12-29T17:49:05.870Z,active,3681,0,99965
701176207953859456,246841978311928992,2019-03-06T07:16:17.660Z,active,3765,2,70899
3079116087347519488,2235023484294192896,2019-05-10T00:21:28.150Z,active,4431,7,63739
661110642365853952,3164991101391463424,2019-03-25T22:37:54.250Z,active,7558,2,70406
2470141018431494144,74846131273191552,2019-01-07T12:23:14.030Z,active,7808,1,18026
740333848914241280,1828609010932671232,2019-03-14T11:16:38.100Z,active,5925,8,47463
1921037251290877440,2968623606598049280,2019-01-19T19:26:14.640Z,active,326,8,44164
1246265473809078272,1724727374398979328,2019-05-12T08:57:46.750Z,active,8888,9,48717
2031933492990545664,1799412581408772352,2019-07-17T12:12:47.390Z,active,2864,5,70338
1121476272623451520,180714789828757184,2019-04-02T09:38:50.180Z,active,8074,2,80924
591376583396523520,508463408461426304,2019-01-12T22:37:58.790Z,active,4729,3,80367
2936785803984546304,1408911059808901888,2019-10-31T09:18:15.570Z,active,1459,4,60808
1175310501503876864,1144380835761910400,2019-06-24T04:55:23.890Z,active,3025,4,66039
63577985048617496,2298276167744393984,2019-07-11T13:23:12.040Z,active,46,0,27475
720368805145772928,2693547332096265728,2019-10-30T11:29:42.880Z,active,4750,7,71619
1138693967118421504,2156395223607207168,2019-01-08T09:05:28.160Z,active,968,3,40859
2889469352190131200,1259953088455395584,2019-02-02T18:51:17.380Z,active,2603,9,84299
1179637238688351744,1008961121153513600,2019-06-28T00:47:11.180Z,active,264,4,55458
1361509285059948032,939233912324580096,2019-12-03T07:56:21.200Z,active,5410,8,30904
2157653386629824512,1137273321135202048,2019-09-10T12:38:47.980Z,active,8553,3,40451
425737514827690816,1948295536155689984,2019-04-16T20:31:31.940Z,active,3422,4,71942
1831024304979425280,1342147395908836864,2019-01-28T14:25:38.470Z,active,8950,7,55495
2253080743478568192,885704342397406208,2019-02-09T07:40:53.990Z,active,8436,9,35645
2158822390500581888,108408198975183632,2019-08-03T10:59:22.790Z,active,7026,5,83120
394786190154085568,1029376896445499520,2019-12-17T08:02:26.470Z,active,8118,5,92218
2092188111489217024,1512050744518449920,2019-08-30T21:14:30.250Z,active,9159,6,15594
1148250066685507072,2657203202330938880,2019-06-23T11:51:31.560Z,active,9193,9,78546
2614286504441269760,247885847482393440,2019-07-05T02:49:42.040Z,active,6280,7,75833
2802575613201426432,748506434710727808,2019-05-25T18:00:34.260Z,active,8297,5,26084
1973342107624265728,491258954503859648,2019-08-20T11:23:17.380Z,active,4118,1,52602
568802897200326592,3068999564447444992,2019-04-20T07:41:50.770Z,active,37,0,53243
89215663591259696,690094812383225216,2019-04-13T07:18:07.540Z,active,4381,7,3318
201978581803671552,3339474208083918336,2019-11-07T02:19:10.730Z,active,8462,0,66208
1040552679237262720,253232673004197696,2019-10-08T09:37:27.250Z,active,3531,3,80363
1177544157731127040,1209392885772998656,2019-03-29T01:31:38.750Z,inactive,2571,8,30500
2184249283009685248,2215467807729913344,2019-11-11T09:51:28.810Z,active,6713,7,88046
2103557650791018752,2316586723579730432,2019-05-16T17:00:45.620Z,active,9357,8,40726
2762983354941939200,1462593804762819840,2019-12-30T22:10:17.360Z,active,9636,8,85353
3327841469385338880,1439980301287446016,2019-06-23T16:59:17.350Z,active,2417,2,16381
516370330152292736,999473500890923264,2019-11-11T09:01:11.510Z,active,5747,1,82536
2725834529701381120,1789827673779687680,2019-10-19T09:08:46.310Z,active,453,4,31065
2401023034540708352,1741664038636140800,2019-11-15T15:21:34.420Z,active,4879,2,51412
613560614927307648,3310875887664333824,2019-01-19T07:17:13.040Z,active,6476,6,31096
1193234806014966272,1334445880917911808,2019-02-13T08:38:23.890Z,active,4875,2,80826
2208136940070074624,33431170115607764,2019-09-29T01:48:04.290Z,active,6306,1,42816
2962272832597041152,2447570743244642816,2019-07-27T05:08:40.670Z,active,4236,9,10287
590944644407458688,2749238992679687680,2019-08-02T03:55:06.750Z,active,7884,1,95649
2336384165151694336,1613777257757075456,2019-03-15T06:01:18.560Z,active,5806,6,17550
1044037801306785408,263281430888253344,2019-03-14T01:44:45.830Z,active,900,2,79658
883960559677549568,627678240903752448,2019-03-30T12:20:48.820Z,active,886,9,6811
1174828881303312896,1162694630012726272,2019-08-01T12:56:30.520Z,active,1277,1,43490
2085975246821816320,534273353169119744,2019-05-16T23:41:15.660Z,active,8387,0,3703
787829574479583488,2819263281369331712,2019-06-13T20:45:51.490Z,active,2058,9,15462
3353214557561610752,3166768328911814656,2019-08-18T15:02:54.610Z,active,655,4,54805
3302036926289291264,1992079454830824704,2019-04-11T11:15:03.620Z,active,5943,4,13334
204702936577853984,1347871882064327424,2019-04-21T17:02:23.160Z,active,3986,2,77523
1385081109348057344,576975641735458176,2019-04-19T17:03:52.630Z,active,8108,0,85323
1840733965817317376,2376784778944268800,2019-03-27T19:14:54.110Z,active,5148,9,49902
1380926242944391424,2476660410180408320,2019-06-19T21:16:46.570Z,active,1428,2,15226
1588432889662089472,2421917285509473792,2019-12-21T13:28:59.160Z,active,7269,0,87129
962617508864483456,87599945916367104,2019-01-09T03:51:44.100Z,active,3965,7,1809
2956958841598940672,2805255039282277888,2019-06-19T01:58:41.010Z,active,7688,4,78904
738722732766321920,2474829573944104448,2019-07-10T10:25:27.460Z,active,6056,8,42058
216470066142578624,2218939906624706304,2019-03-04T02:29:01.240Z,active,492,3,87251
1998939298966649600,338281002479207360,2019-04-14T08:44:02.530Z,active,9761,0,90846
88880365415442832,2536154242567280128,2019-04-09T01:12:02.820Z,active,8746,5,31870
665608492301247104,1276939235180756736,2019-05-10T06:59:07.940Z,active,2499,6,91187
1532060019533014528,2479192676487200768,2019-12-04T22:55:24.010Z,active,485,8,73748
2694201243909081088,49701906420730416,2019-07-21T16:43:57.440Z,active,6575,6,21914
1222340324697352192,2362799076055918592,2019-10-22T07:04:38.100Z,active,5603,8,65468
1698015100228622592,1821032571572122112,2019-04-04T03:23:17.840Z,active,156,6,57451
1777340188857756672,3164311765399079424,2019-08-01T21:44:55.390Z,active,3960,2,1743
1652630273696432896,2964446443243488256,2019-02-03T18:35:48.690Z,active,2458,0,35946
2391308015264220672,2766130370918964736,2019-04-02T02:05:58.070Z,active,5095,8,62344
436401297077996032,573834049625024896,2019-05-26T06:17:44.930Z,active,1753,4,74265
2024212624753621504,2777029892892773376,2019-07-24T08:08:56.480Z,active,5704,7,72251
1319328517104191232,251951316583949056,2019-05-03T21:31:02.320Z,active,244,0,83205
1840303494665242880,1682672120977297152,2019-04-06T22:55:00.010Z,active,49,6,77783
1514176474193112832,2274009119833315328,2019-04-22T05:45:32.260Z,active,1910,4,15738
1899508429274744576,2471222199616640000,2019-10-15T02:09:42.580Z,active,9267,2,72765
2581619563453145600,2062617740889287424,2019-08-03T23:20:43.320Z,active,4698,2,27696
1687728830851722240,2634199125617753088,2019-04-22T00:35:40.060Z,active,9142,2,61519
2512295669710043648,2226515194818249216,2019-05-26T10:39:33.690Z,active,595,4,13490
2449631801509896704,2954976025774633472,2019-02-02T07:11:36.630Z,active,9754,4,1860
1094109863722785024,2699485781399132160,2019-01-22T12:35:39.490Z,active,2709,0,96304
812335774122482560,3002733199207476224,2019-01-06T03:06:02.740Z,active,5703,4,65672
3146287274677212672,1951048717972513024,2019-09-03T17:49:08.720Z,active,4866,8,64450
990001155510780416,2329231548310991360,2019-11-27T09:01:13.750Z,active,7640,7,85803
772341399566237312,3395224727939972096,2019-07-30T02:17:49.500Z,active,6705,9,92668
2540114430441328128,2844719006627012608,2019-06-17T04:48:49.110Z,active,2685,2,23695
513150960332876096,1836981473725076992,2019-06-07T20:56:17.850Z,active,9790,9,68314
